group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
search_no_match,512,300000,300000,elements,8164387.0,ns,1
search_no_match,512,300000,300000,elements,16529909.0,ns,2
search_no_match,512,300000,300000,elements,24839374.0,ns,3
search_no_match,512,300000,300000,elements,34050299.0,ns,4
search_no_match,512,300000,300000,elements,41376074.0,ns,5
search_no_match,512,300000,300000,elements,49611170.0,ns,6
search_no_match,512,300000,300000,elements,57891662.0,ns,7
search_no_match,512,300000,300000,elements,66051056.0,ns,8
search_no_match,512,300000,300000,elements,74437974.0,ns,9
search_no_match,512,300000,300000,elements,82436139.0,ns,10
search_no_match,512,300000,300000,elements,91438563.0,ns,11
search_no_match,512,300000,300000,elements,99886629.0,ns,12
search_no_match,512,300000,300000,elements,107592732.0,ns,13
search_no_match,512,300000,300000,elements,116293941.0,ns,14
search_no_match,512,300000,300000,elements,125550050.0,ns,15
search_no_match,512,300000,300000,elements,133323567.0,ns,16
search_no_match,512,300000,300000,elements,140787845.0,ns,17
search_no_match,512,300000,300000,elements,149906443.0,ns,18
search_no_match,512,300000,300000,elements,158259566.0,ns,19
search_no_match,512,300000,300000,elements,165623555.0,ns,20
search_no_match,512,300000,300000,elements,178675533.0,ns,21
search_no_match,512,300000,300000,elements,182142710.0,ns,22
search_no_match,512,300000,300000,elements,191973436.0,ns,23
search_no_match,512,300000,300000,elements,203101953.0,ns,24
search_no_match,512,300000,300000,elements,207285342.0,ns,25
search_no_match,512,300000,300000,elements,214851412.0,ns,26
search_no_match,512,300000,300000,elements,224370811.0,ns,27
search_no_match,512,300000,300000,elements,239294697.0,ns,28
search_no_match,512,300000,300000,elements,240338535.0,ns,29
search_no_match,512,300000,300000,elements,252827833.0,ns,30
search_no_match,512,300000,300000,elements,259645784.0,ns,31
search_no_match,512,300000,300000,elements,271825668.0,ns,32
search_no_match,512,300000,300000,elements,280196499.0,ns,33
search_no_match,512,300000,300000,elements,287356253.0,ns,34
search_no_match,512,300000,300000,elements,292317395.0,ns,35
search_no_match,512,300000,300000,elements,301231050.0,ns,36
search_no_match,512,300000,300000,elements,309006999.0,ns,37
search_no_match,512,300000,300000,elements,319547282.0,ns,38
search_no_match,512,300000,300000,elements,323267518.0,ns,39
search_no_match,512,300000,300000,elements,330815473.0,ns,40
