group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
search_no_match,256,800000,800000,elements,10659146.0,ns,1
search_no_match,256,800000,800000,elements,21531888.0,ns,2
search_no_match,256,800000,800000,elements,31714899.0,ns,3
search_no_match,256,800000,800000,elements,42452574.0,ns,4
search_no_match,256,800000,800000,elements,53357865.0,ns,5
search_no_match,256,800000,800000,elements,64013172.0,ns,6
search_no_match,256,800000,800000,elements,74141874.0,ns,7
search_no_match,256,800000,800000,elements,84638235.0,ns,8
search_no_match,256,800000,800000,elements,95102346.0,ns,9
search_no_match,256,800000,800000,elements,106327936.0,ns,10
search_no_match,256,800000,800000,elements,118465565.0,ns,11
search_no_match,256,800000,800000,elements,126998637.0,ns,12
search_no_match,256,800000,800000,elements,137610174.0,ns,13
search_no_match,256,800000,800000,elements,147726217.0,ns,14
search_no_match,256,800000,800000,elements,161623417.0,ns,15
search_no_match,256,800000,800000,elements,172090272.0,ns,16
search_no_match,256,800000,800000,elements,181342683.0,ns,17
search_no_match,256,800000,800000,elements,191614937.0,ns,18
search_no_match,256,800000,800000,elements,201743225.0,ns,19
search_no_match,256,800000,800000,elements,212861856.0,ns,20
search_no_match,256,800000,800000,elements,223212918.0,ns,21
search_no_match,256,800000,800000,elements,235379606.0,ns,22
search_no_match,256,800000,800000,elements,247635446.0,ns,23
search_no_match,256,800000,800000,elements,256560838.0,ns,24
search_no_match,256,800000,800000,elements,267974805.0,ns,25
search_no_match,256,800000,800000,elements,276900914.0,ns,26
search_no_match,256,800000,800000,elements,287102942.0,ns,27
search_no_match,256,800000,800000,elements,298946862.0,ns,28
search_no_match,256,800000,800000,elements,309699604.0,ns,29
search_no_match,256,800000,800000,elements,325823508.0,ns,30
search_no_match,256,800000,800000,elements,328975402.0,ns,31
search_no_match,256,800000,800000,elements,338835503.0,ns,32
search_no_match,256,800000,800000,elements,349708220.0,ns,33
search_no_match,256,800000,800000,elements,362167604.0,ns,34
search_no_match,256,800000,800000,elements,372992026.0,ns,35
search_no_match,256,800000,800000,elements,383704684.0,ns,36
search_no_match,256,800000,800000,elements,391745625.0,ns,37
search_no_match,256,800000,800000,elements,402447493.0,ns,38
search_no_match,256,800000,800000,elements,412959894.0,ns,39
search_no_match,256,800000,800000,elements,426276166.0,ns,40
search_no_match,256,800000,800000,elements,438323343.0,ns,41
search_no_match,256,800000,800000,elements,450540493.0,ns,42
search_no_match,256,800000,800000,elements,456121283.0,ns,43
search_no_match,256,800000,800000,elements,471810750.0,ns,44
search_no_match,256,800000,800000,elements,479931966.0,ns,45
search_no_match,256,800000,800000,elements,492283329.0,ns,46
search_no_match,256,800000,800000,elements,512795568.0,ns,47
search_no_match,256,800000,800000,elements,521136689.0,ns,48
search_no_match,256,800000,800000,elements,521273741.0,ns,49
search_no_match,256,800000,800000,elements,531832225.0,ns,50
search_no_match,256,800000,800000,elements,543567127.0,ns,51
search_no_match,256,800000,800000,elements,552774298.0,ns,52
search_no_match,256,800000,800000,elements,561020254.0,ns,53
search_no_match,256,800000,800000,elements,575383541.0,ns,54
search_no_match,256,800000,800000,elements,588863434.0,ns,55
search_no_match,256,800000,800000,elements,599443262.0,ns,56
search_no_match,256,800000,800000,elements,608942500.0,ns,57
search_no_match,256,800000,800000,elements,626745378.0,ns,58
search_no_match,256,800000,800000,elements,629030905.0,ns,59
search_no_match,256,800000,800000,elements,643639968.0,ns,60
search_no_match,256,800000,800000,elements,650977591.0,ns,61
search_no_match,256,800000,800000,elements,666369641.0,ns,62
search_no_match,256,800000,800000,elements,679556244.0,ns,63
search_no_match,256,800000,800000,elements,680644166.0,ns,64
search_no_match,256,800000,800000,elements,693552231.0,ns,65
search_no_match,256,800000,800000,elements,702079819.0,ns,66
search_no_match,256,800000,800000,elements,715376362.0,ns,67
search_no_match,256,800000,800000,elements,728853211.0,ns,68
search_no_match,256,800000,800000,elements,742691547.0,ns,69
search_no_match,256,800000,800000,elements,756971686.0,ns,70
search_no_match,256,800000,800000,elements,765456757.0,ns,71
search_no_match,256,800000,800000,elements,769967124.0,ns,72
search_no_match,256,800000,800000,elements,773272433.0,ns,73
search_no_match,256,800000,800000,elements,784359518.0,ns,74
search_no_match,256,800000,800000,elements,798426569.0,ns,75
search_no_match,256,800000,800000,elements,808141569.0,ns,76
search_no_match,256,800000,800000,elements,821401408.0,ns,77
search_no_match,256,800000,800000,elements,835585940.0,ns,78
search_no_match,256,800000,800000,elements,849708143.0,ns,79
search_no_match,256,800000,800000,elements,857298387.0,ns,80
search_no_match,256,800000,800000,elements,865853315.0,ns,81
search_no_match,256,800000,800000,elements,874190420.0,ns,82
search_no_match,256,800000,800000,elements,884296495.0,ns,83
search_no_match,256,800000,800000,elements,902305586.0,ns,84
search_no_match,256,800000,800000,elements,907517364.0,ns,85
search_no_match,256,800000,800000,elements,910539998.0,ns,86
search_no_match,256,800000,800000,elements,924919762.0,ns,87
search_no_match,256,800000,800000,elements,934431699.0,ns,88
search_no_match,256,800000,800000,elements,953963143.0,ns,89
search_no_match,256,800000,800000,elements,961010314.0,ns,90
search_no_match,256,800000,800000,elements,978810065.0,ns,91
search_no_match,256,800000,800000,elements,976378870.0,ns,92
search_no_match,256,800000,800000,elements,985329380.0,ns,93
search_no_match,256,800000,800000,elements,1004750156.0,ns,94
search_no_match,256,800000,800000,elements,1014125994.0,ns,95
search_no_match,256,800000,800000,elements,1030691413.0,ns,96
search_no_match,256,800000,800000,elements,1043456671.0,ns,97
search_no_match,256,800000,800000,elements,1047101222.0,ns,98
search_no_match,256,800000,800000,elements,1053312586.0,ns,99
search_no_match,256,800000,800000,elements,1074614124.0,ns,100
