group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
search_no_match,256,100000,100000,elements,6264949.0,ns,4
search_no_match,256,100000,100000,elements,13436041.0,ns,8
search_no_match,256,100000,100000,elements,20492541.0,ns,12
search_no_match,256,100000,100000,elements,33735236.0,ns,16
search_no_match,256,100000,100000,elements,33984205.0,ns,20
search_no_match,256,100000,100000,elements,45548818.0,ns,24
search_no_match,256,100000,100000,elements,46773975.0,ns,28
search_no_match,256,100000,100000,elements,56169892.0,ns,32
search_no_match,256,100000,100000,elements,68224982.0,ns,36
search_no_match,256,100000,100000,elements,69688581.0,ns,40
search_no_match,256,100000,100000,elements,85667173.0,ns,44
search_no_match,256,100000,100000,elements,91987086.0,ns,48
search_no_match,256,100000,100000,elements,95537745.0,ns,52
search_no_match,256,100000,100000,elements,108768554.0,ns,56
search_no_match,256,100000,100000,elements,111636704.0,ns,60
search_no_match,256,100000,100000,elements,123440798.0,ns,64
search_no_match,256,100000,100000,elements,125863645.0,ns,68
search_no_match,256,100000,100000,elements,133677388.0,ns,72
search_no_match,256,100000,100000,elements,146225006.0,ns,76
search_no_match,256,100000,100000,elements,157489137.0,ns,80
search_no_match,256,100000,100000,elements,151942835.0,ns,84
search_no_match,256,100000,100000,elements,161155191.0,ns,88
search_no_match,256,100000,100000,elements,160387789.0,ns,92
search_no_match,256,100000,100000,elements,177954842.0,ns,96
search_no_match,256,100000,100000,elements,186783801.0,ns,100
search_no_match,256,100000,100000,elements,192424659.0,ns,104
search_no_match,256,100000,100000,elements,199721076.0,ns,108
search_no_match,256,100000,100000,elements,206361116.0,ns,112
search_no_match,256,100000,100000,elements,223072298.0,ns,116
search_no_match,256,100000,100000,elements,225560252.0,ns,120
search_no_match,256,100000,100000,elements,233172478.0,ns,124
search_no_match,256,100000,100000,elements,242764197.0,ns,128
search_no_match,256,100000,100000,elements,259104581.0,ns,132
search_no_match,256,100000,100000,elements,259905418.0,ns,136
search_no_match,256,100000,100000,elements,275308066.0,ns,140
search_no_match,256,100000,100000,elements,280491270.0,ns,144
search_no_match,256,100000,100000,elements,278754167.0,ns,148
search_no_match,256,100000,100000,elements,283919002.0,ns,152
search_no_match,256,100000,100000,elements,296112600.0,ns,156
search_no_match,256,100000,100000,elements,294660177.0,ns,160
search_no_match,256,100000,100000,elements,310744037.0,ns,164
search_no_match,256,100000,100000,elements,313606615.0,ns,168
search_no_match,256,100000,100000,elements,324221215.0,ns,172
search_no_match,256,100000,100000,elements,341006744.0,ns,176
search_no_match,256,100000,100000,elements,337832695.0,ns,180
search_no_match,256,100000,100000,elements,350617734.0,ns,184
search_no_match,256,100000,100000,elements,366562177.0,ns,188
search_no_match,256,100000,100000,elements,365254059.0,ns,192
search_no_match,256,100000,100000,elements,370851076.0,ns,196
search_no_match,256,100000,100000,elements,393411994.0,ns,200
search_no_match,256,100000,100000,elements,395378500.0,ns,204
search_no_match,256,100000,100000,elements,390613321.0,ns,208
