group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
search_no_match,64,800000,800000,elements,5887399.0,ns,2
search_no_match,64,800000,800000,elements,12591042.0,ns,4
search_no_match,64,800000,800000,elements,19643041.0,ns,6
search_no_match,64,800000,800000,elements,21980737.0,ns,8
search_no_match,64,800000,800000,elements,31950600.0,ns,10
search_no_match,64,800000,800000,elements,39376201.0,ns,12
search_no_match,64,800000,800000,elements,39611896.0,ns,14
search_no_match,64,800000,800000,elements,46291603.0,ns,16
search_no_match,64,800000,800000,elements,59416355.0,ns,18
search_no_match,64,800000,800000,elements,62053585.0,ns,20
search_no_match,64,800000,800000,elements,64407425.0,ns,22
search_no_match,64,800000,800000,elements,70501339.0,ns,24
search_no_match,64,800000,800000,elements,77971246.0,ns,26
search_no_match,64,800000,800000,elements,89873776.0,ns,28
search_no_match,64,800000,800000,elements,88581220.0,ns,30
search_no_match,64,800000,800000,elements,99367078.0,ns,32
search_no_match,64,800000,800000,elements,108397327.0,ns,34
search_no_match,64,800000,800000,elements,104066874.0,ns,36
search_no_match,64,800000,800000,elements,115637479.0,ns,38
search_no_match,64,800000,800000,elements,120756641.0,ns,40
search_no_match,64,800000,800000,elements,128403371.0,ns,42
search_no_match,64,800000,800000,elements,133559308.0,ns,44
search_no_match,64,800000,800000,elements,141411832.0,ns,46
search_no_match,64,800000,800000,elements,144880585.0,ns,48
search_no_match,64,800000,800000,elements,147901551.0,ns,50
search_no_match,64,800000,800000,elements,159757204.0,ns,52
search_no_match,64,800000,800000,elements,163969469.0,ns,54
search_no_match,64,800000,800000,elements,170806248.0,ns,56
search_no_match,64,800000,800000,elements,173735042.0,ns,58
search_no_match,64,800000,800000,elements,180058883.0,ns,60
search_no_match,64,800000,800000,elements,187017479.0,ns,62
search_no_match,64,800000,800000,elements,198260132.0,ns,64
search_no_match,64,800000,800000,elements,202732256.0,ns,66
search_no_match,64,800000,800000,elements,199942290.0,ns,68
search_no_match,64,800000,800000,elements,213716499.0,ns,70
search_no_match,64,800000,800000,elements,223523502.0,ns,72
search_no_match,64,800000,800000,elements,220769982.0,ns,74
search_no_match,64,800000,800000,elements,221178338.0,ns,76
search_no_match,64,800000,800000,elements,233594913.0,ns,78
search_no_match,64,800000,800000,elements,236964754.0,ns,80
search_no_match,64,800000,800000,elements,250583298.0,ns,82
search_no_match,64,800000,800000,elements,251541482.0,ns,84
search_no_match,64,800000,800000,elements,255109151.0,ns,86
search_no_match,64,800000,800000,elements,263724566.0,ns,88
search_no_match,64,800000,800000,elements,266123242.0,ns,90
search_no_match,64,800000,800000,elements,279723663.0,ns,92
search_no_match,64,800000,800000,elements,280291153.0,ns,94
search_no_match,64,800000,800000,elements,290831171.0,ns,96
search_no_match,64,800000,800000,elements,297956065.0,ns,98
search_no_match,64,800000,800000,elements,307248763.0,ns,100
search_no_match,64,800000,800000,elements,311256177.0,ns,102
search_no_match,64,800000,800000,elements,313099873.0,ns,104
search_no_match,64,800000,800000,elements,319282218.0,ns,106
search_no_match,64,800000,800000,elements,329512185.0,ns,108
search_no_match,64,800000,800000,elements,340618524.0,ns,110
search_no_match,64,800000,800000,elements,337683819.0,ns,112
search_no_match,64,800000,800000,elements,346145079.0,ns,114
search_no_match,64,800000,800000,elements,354387924.0,ns,116
search_no_match,64,800000,800000,elements,355112196.0,ns,118
search_no_match,64,800000,800000,elements,371598127.0,ns,120
search_no_match,64,800000,800000,elements,372429928.0,ns,122
search_no_match,64,800000,800000,elements,372842457.0,ns,124
search_no_match,64,800000,800000,elements,376098918.0,ns,126
search_no_match,64,800000,800000,elements,385807449.0,ns,128
search_no_match,64,800000,800000,elements,396954227.0,ns,130
search_no_match,64,800000,800000,elements,397966381.0,ns,132
