group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
search_no_match,128,1000000,1000000,elements,6820229.0,ns,1
search_no_match,128,1000000,1000000,elements,13355406.0,ns,2
search_no_match,128,1000000,1000000,elements,20687312.0,ns,3
search_no_match,128,1000000,1000000,elements,26293805.0,ns,4
search_no_match,128,1000000,1000000,elements,34215166.0,ns,5
search_no_match,128,1000000,1000000,elements,42912938.0,ns,6
search_no_match,128,1000000,1000000,elements,48997318.0,ns,7
search_no_match,128,1000000,1000000,elements,52524183.0,ns,8
search_no_match,128,1000000,1000000,elements,58975252.0,ns,9
search_no_match,128,1000000,1000000,elements,65292530.0,ns,10
search_no_match,128,1000000,1000000,elements,73830226.0,ns,11
search_no_match,128,1000000,1000000,elements,79699796.0,ns,12
search_no_match,128,1000000,1000000,elements,91366678.0,ns,13
search_no_match,128,1000000,1000000,elements,95767836.0,ns,14
search_no_match,128,1000000,1000000,elements,106355477.0,ns,15
search_no_match,128,1000000,1000000,elements,105249053.0,ns,16
search_no_match,128,1000000,1000000,elements,114014823.0,ns,17
search_no_match,128,1000000,1000000,elements,119025742.0,ns,18
search_no_match,128,1000000,1000000,elements,125285068.0,ns,19
search_no_match,128,1000000,1000000,elements,134650366.0,ns,20
search_no_match,128,1000000,1000000,elements,140420616.0,ns,21
search_no_match,128,1000000,1000000,elements,157355783.0,ns,22
search_no_match,128,1000000,1000000,elements,157191146.0,ns,23
search_no_match,128,1000000,1000000,elements,160852949.0,ns,24
search_no_match,128,1000000,1000000,elements,170303938.0,ns,25
search_no_match,128,1000000,1000000,elements,173530789.0,ns,26
search_no_match,128,1000000,1000000,elements,186261676.0,ns,27
search_no_match,128,1000000,1000000,elements,198448787.0,ns,28
search_no_match,128,1000000,1000000,elements,195380431.0,ns,29
search_no_match,128,1000000,1000000,elements,207699629.0,ns,30
search_no_match,128,1000000,1000000,elements,209286870.0,ns,31
search_no_match,128,1000000,1000000,elements,217725709.0,ns,32
search_no_match,128,1000000,1000000,elements,220786564.0,ns,33
search_no_match,128,1000000,1000000,elements,239391532.0,ns,34
search_no_match,128,1000000,1000000,elements,241670088.0,ns,35
search_no_match,128,1000000,1000000,elements,248765653.0,ns,36
search_no_match,128,1000000,1000000,elements,250895905.0,ns,37
search_no_match,128,1000000,1000000,elements,262498661.0,ns,38
search_no_match,128,1000000,1000000,elements,260944049.0,ns,39
search_no_match,128,1000000,1000000,elements,265738241.0,ns,40
search_no_match,128,1000000,1000000,elements,281771806.0,ns,41
search_no_match,128,1000000,1000000,elements,290936672.0,ns,42
search_no_match,128,1000000,1000000,elements,292825527.0,ns,43
search_no_match,128,1000000,1000000,elements,301936977.0,ns,44
search_no_match,128,1000000,1000000,elements,299245791.0,ns,45
search_no_match,128,1000000,1000000,elements,315152903.0,ns,46
search_no_match,128,1000000,1000000,elements,316843118.0,ns,47
search_no_match,128,1000000,1000000,elements,310076796.0,ns,48
search_no_match,128,1000000,1000000,elements,366386049.0,ns,49
search_no_match,128,1000000,1000000,elements,369308991.0,ns,50
search_no_match,128,1000000,1000000,elements,382445231.0,ns,51
search_no_match,128,1000000,1000000,elements,393431550.0,ns,52
search_no_match,128,1000000,1000000,elements,404993303.0,ns,53
search_no_match,128,1000000,1000000,elements,403722425.0,ns,54
search_no_match,128,1000000,1000000,elements,398982720.0,ns,55
search_no_match,128,1000000,1000000,elements,419584851.0,ns,56
search_no_match,128,1000000,1000000,elements,421224535.0,ns,57
search_no_match,128,1000000,1000000,elements,439285627.0,ns,58
search_no_match,128,1000000,1000000,elements,445230981.0,ns,59
search_no_match,128,1000000,1000000,elements,441873713.0,ns,60
search_no_match,128,1000000,1000000,elements,438570800.0,ns,61
search_no_match,128,1000000,1000000,elements,435298626.0,ns,62
search_no_match,128,1000000,1000000,elements,437282649.0,ns,63
search_no_match,128,1000000,1000000,elements,462452420.0,ns,64
search_no_match,128,1000000,1000000,elements,446593277.0,ns,65
search_no_match,128,1000000,1000000,elements,430304301.0,ns,66
search_no_match,128,1000000,1000000,elements,488997532.0,ns,67
search_no_match,128,1000000,1000000,elements,484387089.0,ns,68
search_no_match,128,1000000,1000000,elements,491005020.0,ns,69
search_no_match,128,1000000,1000000,elements,524797284.0,ns,70
search_no_match,128,1000000,1000000,elements,471741319.0,ns,71
search_no_match,128,1000000,1000000,elements,514820793.0,ns,72
search_no_match,128,1000000,1000000,elements,543891144.0,ns,73
search_no_match,128,1000000,1000000,elements,542536854.0,ns,74
search_no_match,128,1000000,1000000,elements,516959530.0,ns,75
search_no_match,128,1000000,1000000,elements,541623694.0,ns,76
