group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
search_no_match,256,400000,400000,elements,11064877.0,ns,2
search_no_match,256,400000,400000,elements,21920577.0,ns,4
search_no_match,256,400000,400000,elements,34487899.0,ns,6
search_no_match,256,400000,400000,elements,43762844.0,ns,8
search_no_match,256,400000,400000,elements,56023581.0,ns,10
search_no_match,256,400000,400000,elements,65822086.0,ns,12
search_no_match,256,400000,400000,elements,78156212.0,ns,14
search_no_match,256,400000,400000,elements,92780417.0,ns,16
search_no_match,256,400000,400000,elements,98956779.0,ns,18
search_no_match,256,400000,400000,elements,118435320.0,ns,20
search_no_match,256,400000,400000,elements,119940806.0,ns,22
search_no_match,256,400000,400000,elements,138188953.0,ns,24
search_no_match,256,400000,400000,elements,142967665.0,ns,26
search_no_match,256,400000,400000,elements,166190635.0,ns,28
search_no_match,256,400000,400000,elements,165462334.0,ns,30
search_no_match,256,400000,400000,elements,185748564.0,ns,32
search_no_match,256,400000,400000,elements,196687696.0,ns,34
search_no_match,256,400000,400000,elements,201574809.0,ns,36
search_no_match,256,400000,400000,elements,215608955.0,ns,38
search_no_match,256,400000,400000,elements,223046498.0,ns,40
search_no_match,256,400000,400000,elements,241942664.0,ns,42
search_no_match,256,400000,400000,elements,251156405.0,ns,44
search_no_match,256,400000,400000,elements,262791149.0,ns,46
search_no_match,256,400000,400000,elements,281233969.0,ns,48
search_no_match,256,400000,400000,elements,283526232.0,ns,50
search_no_match,256,400000,400000,elements,300944737.0,ns,52
search_no_match,256,400000,400000,elements,304271138.0,ns,54
search_no_match,256,400000,400000,elements,317916116.0,ns,56
search_no_match,256,400000,400000,elements,328260193.0,ns,58
search_no_match,256,400000,400000,elements,333953985.0,ns,60
search_no_match,256,400000,400000,elements,355481654.0,ns,62
search_no_match,256,400000,400000,elements,368392236.0,ns,64
search_no_match,256,400000,400000,elements,377795910.0,ns,66
search_no_match,256,400000,400000,elements,381430847.0,ns,68
search_no_match,256,400000,400000,elements,400895821.0,ns,70
search_no_match,256,400000,400000,elements,410476002.0,ns,72
search_no_match,256,400000,400000,elements,410347800.0,ns,74
search_no_match,256,400000,400000,elements,427420908.0,ns,76
search_no_match,256,400000,400000,elements,439461375.0,ns,78
search_no_match,256,400000,400000,elements,453813788.0,ns,80
search_no_match,256,400000,400000,elements,461430918.0,ns,82
search_no_match,256,400000,400000,elements,474107247.0,ns,84
search_no_match,256,400000,400000,elements,494344904.0,ns,86
search_no_match,256,400000,400000,elements,505194602.0,ns,88
search_no_match,256,400000,400000,elements,508379425.0,ns,90
search_no_match,256,400000,400000,elements,529201267.0,ns,92
search_no_match,256,400000,400000,elements,545011434.0,ns,94
search_no_match,256,400000,400000,elements,551119841.0,ns,96
search_no_match,256,400000,400000,elements,557305949.0,ns,98
search_no_match,256,400000,400000,elements,562248898.0,ns,100
search_no_match,256,400000,400000,elements,575935164.0,ns,102
search_no_match,256,400000,400000,elements,591610173.0,ns,104
search_no_match,256,400000,400000,elements,598756412.0,ns,106
search_no_match,256,400000,400000,elements,612194394.0,ns,108
search_no_match,256,400000,400000,elements,633615344.0,ns,110
search_no_match,256,400000,400000,elements,632135836.0,ns,112
search_no_match,256,400000,400000,elements,644732393.0,ns,114
search_no_match,256,400000,400000,elements,668413787.0,ns,116
search_no_match,256,400000,400000,elements,669742426.0,ns,118
search_no_match,256,400000,400000,elements,686949916.0,ns,120
search_no_match,256,400000,400000,elements,679678256.0,ns,122
search_no_match,256,400000,400000,elements,716396478.0,ns,124
search_no_match,256,400000,400000,elements,706912910.0,ns,126
search_no_match,256,400000,400000,elements,723913086.0,ns,128
search_no_match,256,400000,400000,elements,738890684.0,ns,130
search_no_match,256,400000,400000,elements,754084978.0,ns,132
search_no_match,256,400000,400000,elements,758324672.0,ns,134
search_no_match,256,400000,400000,elements,756287086.0,ns,136
search_no_match,256,400000,400000,elements,790922787.0,ns,138
search_no_match,256,400000,400000,elements,783728706.0,ns,140
search_no_match,256,400000,400000,elements,796800159.0,ns,142
search_no_match,256,400000,400000,elements,809769694.0,ns,144
search_no_match,256,400000,400000,elements,829351044.0,ns,146
search_no_match,256,400000,400000,elements,835483966.0,ns,148
search_no_match,256,400000,400000,elements,836545176.0,ns,150
search_no_match,256,400000,400000,elements,879831810.0,ns,152
search_no_match,256,400000,400000,elements,875525369.0,ns,154
search_no_match,256,400000,400000,elements,876401789.0,ns,156
search_no_match,256,400000,400000,elements,887205012.0,ns,158
search_no_match,256,400000,400000,elements,908315872.0,ns,160
search_no_match,256,400000,400000,elements,918671713.0,ns,162
search_no_match,256,400000,400000,elements,925475216.0,ns,164
search_no_match,256,400000,400000,elements,940570973.0,ns,166
search_no_match,256,400000,400000,elements,947697919.0,ns,168
search_no_match,256,400000,400000,elements,959718523.0,ns,170
search_no_match,256,400000,400000,elements,972266485.0,ns,172
search_no_match,256,400000,400000,elements,977092010.0,ns,174
search_no_match,256,400000,400000,elements,996159049.0,ns,176
search_no_match,256,400000,400000,elements,1024484894.0,ns,178
search_no_match,256,400000,400000,elements,1016142815.0,ns,180
search_no_match,256,400000,400000,elements,1030437002.0,ns,182
search_no_match,256,400000,400000,elements,1039986226.0,ns,184
search_no_match,256,400000,400000,elements,1044390072.0,ns,186
search_no_match,256,400000,400000,elements,1067437149.0,ns,188
search_no_match,256,400000,400000,elements,1080811026.0,ns,190
search_no_match,256,400000,400000,elements,1086374039.0,ns,192
search_no_match,256,400000,400000,elements,1102183959.0,ns,194
search_no_match,256,400000,400000,elements,1122411838.0,ns,196
search_no_match,256,400000,400000,elements,1106142954.0,ns,198
search_no_match,256,400000,400000,elements,1150429654.0,ns,200
