group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
search_no_match,64,100000,100000,elements,10131804.0,ns,7
search_no_match,64,100000,100000,elements,10043558.0,ns,14
search_no_match,64,100000,100000,elements,11362947.0,ns,21
search_no_match,64,100000,100000,elements,28736004.0,ns,28
search_no_match,64,100000,100000,elements,24494068.0,ns,35
search_no_match,64,100000,100000,elements,37762876.0,ns,42
search_no_match,64,100000,100000,elements,48816814.0,ns,49
search_no_match,64,100000,100000,elements,57320690.0,ns,56
search_no_match,64,100000,100000,elements,57700857.0,ns,63
search_no_match,64,100000,100000,elements,59418999.0,ns,70
search_no_match,64,100000,100000,elements,59104682.0,ns,77
search_no_match,64,100000,100000,elements,94181423.0,ns,84
search_no_match,64,100000,100000,elements,88470429.0,ns,91
search_no_match,64,100000,100000,elements,94378083.0,ns,98
search_no_match,64,100000,100000,elements,102542309.0,ns,105
search_no_match,64,100000,100000,elements,101027420.0,ns,112
search_no_match,64,100000,100000,elements,95930027.0,ns,119
search_no_match,64,100000,100000,elements,119264564.0,ns,126
search_no_match,64,100000,100000,elements,104634229.0,ns,133
search_no_match,64,100000,100000,elements,119192774.0,ns,140
search_no_match,64,100000,100000,elements,117807279.0,ns,147
search_no_match,64,100000,100000,elements,113735478.0,ns,154
search_no_match,64,100000,100000,elements,114976749.0,ns,161
search_no_match,64,100000,100000,elements,138427707.0,ns,168
search_no_match,64,100000,100000,elements,160097129.0,ns,175
search_no_match,64,100000,100000,elements,161205212.0,ns,182
search_no_match,64,100000,100000,elements,182375293.0,ns,189
search_no_match,64,100000,100000,elements,173341902.0,ns,196
search_no_match,64,100000,100000,elements,190597012.0,ns,203
search_no_match,64,100000,100000,elements,198176984.0,ns,210
search_no_match,64,100000,100000,elements,188013648.0,ns,217
search_no_match,64,100000,100000,elements,206705679.0,ns,224
search_no_match,64,100000,100000,elements,183161907.0,ns,231
search_no_match,64,100000,100000,elements,216054425.0,ns,238
search_no_match,64,100000,100000,elements,195194586.0,ns,245
search_no_match,64,100000,100000,elements,227168531.0,ns,252
search_no_match,64,100000,100000,elements,232447432.0,ns,259
search_no_match,64,100000,100000,elements,237158864.0,ns,266
search_no_match,64,100000,100000,elements,255106271.0,ns,273
search_no_match,64,100000,100000,elements,252601213.0,ns,280
search_no_match,64,100000,100000,elements,251641944.0,ns,287
search_no_match,64,100000,100000,elements,242932237.0,ns,294
search_no_match,64,100000,100000,elements,268708584.0,ns,301
search_no_match,64,100000,100000,elements,253407167.0,ns,308
search_no_match,64,100000,100000,elements,279882512.0,ns,315
search_no_match,64,100000,100000,elements,263477900.0,ns,322
search_no_match,64,100000,100000,elements,322344212.0,ns,329
search_no_match,64,100000,100000,elements,255198913.0,ns,336
search_no_match,64,100000,100000,elements,269710781.0,ns,343
search_no_match,64,100000,100000,elements,333483124.0,ns,350
search_no_match,64,100000,100000,elements,312618992.0,ns,357
search_no_match,64,100000,100000,elements,320892817.0,ns,364
search_no_match,64,100000,100000,elements,302341255.0,ns,371
search_no_match,64,100000,100000,elements,321691286.0,ns,378
search_no_match,64,100000,100000,elements,311643929.0,ns,385
search_no_match,64,100000,100000,elements,357201097.0,ns,392
search_no_match,64,100000,100000,elements,359352971.0,ns,399
search_no_match,64,100000,100000,elements,350246899.0,ns,406
search_no_match,64,100000,100000,elements,375238911.0,ns,413
search_no_match,64,100000,100000,elements,362187505.0,ns,420
search_no_match,64,100000,100000,elements,363474244.0,ns,427
search_no_match,64,100000,100000,elements,366237814.0,ns,434
