group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
search_no_match,256,600000,600000,elements,8026005.0,ns,1
search_no_match,256,600000,600000,elements,16155744.0,ns,2
search_no_match,256,600000,600000,elements,29345325.0,ns,3
search_no_match,256,600000,600000,elements,31973530.0,ns,4
search_no_match,256,600000,600000,elements,39990400.0,ns,5
search_no_match,256,600000,600000,elements,47844529.0,ns,6
search_no_match,256,600000,600000,elements,55926712.0,ns,7
search_no_match,256,600000,600000,elements,64005089.0,ns,8
search_no_match,256,600000,600000,elements,72293297.0,ns,9
search_no_match,256,600000,600000,elements,85104497.0,ns,10
search_no_match,256,600000,600000,elements,88465270.0,ns,11
search_no_match,256,600000,600000,elements,96346400.0,ns,12
search_no_match,256,600000,600000,elements,104568277.0,ns,13
search_no_match,256,600000,600000,elements,111740091.0,ns,14
search_no_match,256,600000,600000,elements,119985854.0,ns,15
search_no_match,256,600000,600000,elements,129204083.0,ns,16
search_no_match,256,600000,600000,elements,137025257.0,ns,17
search_no_match,256,600000,600000,elements,146575502.0,ns,18
search_no_match,256,600000,600000,elements,154155330.0,ns,19
search_no_match,256,600000,600000,elements,167763417.0,ns,20
search_no_match,256,600000,600000,elements,172377328.0,ns,21
search_no_match,256,600000,600000,elements,179477209.0,ns,22
search_no_match,256,600000,600000,elements,185154639.0,ns,23
search_no_match,256,600000,600000,elements,193914334.0,ns,24
search_no_match,256,600000,600000,elements,205558902.0,ns,25
search_no_match,256,600000,600000,elements,219994641.0,ns,26
search_no_match,256,600000,600000,elements,219786004.0,ns,27
search_no_match,256,600000,600000,elements,224180613.0,ns,28
search_no_match,256,600000,600000,elements,232808416.0,ns,29
search_no_match,256,600000,600000,elements,244729834.0,ns,30
search_no_match,256,600000,600000,elements,254909207.0,ns,31
search_no_match,256,600000,600000,elements,258862425.0,ns,32
search_no_match,256,600000,600000,elements,268797447.0,ns,33
search_no_match,256,600000,600000,elements,275202132.0,ns,34
search_no_match,256,600000,600000,elements,282104682.0,ns,35
search_no_match,256,600000,600000,elements,292105008.0,ns,36
search_no_match,256,600000,600000,elements,301938766.0,ns,37
search_no_match,256,600000,600000,elements,306472777.0,ns,38
search_no_match,256,600000,600000,elements,317415482.0,ns,39
search_no_match,256,600000,600000,elements,320970774.0,ns,40
search_no_match,256,600000,600000,elements,329443546.0,ns,41
