group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
search_no_match,8,800000,800000,elements,6556946.0,ns,7
search_no_match,8,800000,800000,elements,19818325.0,ns,14
search_no_match,8,800000,800000,elements,20474880.0,ns,21
search_no_match,8,800000,800000,elements,32663456.0,ns,28
search_no_match,8,800000,800000,elements,32941819.0,ns,35
search_no_match,8,800000,800000,elements,40096793.0,ns,42
search_no_match,8,800000,800000,elements,56422745.0,ns,49
search_no_match,8,800000,800000,elements,58001277.0,ns,56
search_no_match,8,800000,800000,elements,52222522.0,ns,63
search_no_match,8,800000,800000,elements,77457032.0,ns,70
search_no_match,8,800000,800000,elements,70042162.0,ns,77
search_no_match,8,800000,800000,elements,88013741.0,ns,84
search_no_match,8,800000,800000,elements,92791053.0,ns,91
search_no_match,8,800000,800000,elements,99924033.0,ns,98
search_no_match,8,800000,800000,elements,90159689.0,ns,105
search_no_match,8,800000,800000,elements,113692681.0,ns,112
search_no_match,8,800000,800000,elements,111628830.0,ns,119
search_no_match,8,800000,800000,elements,142528627.0,ns,126
search_no_match,8,800000,800000,elements,132630873.0,ns,133
search_no_match,8,800000,800000,elements,152440950.0,ns,140
search_no_match,8,800000,800000,elements,139042695.0,ns,147
search_no_match,8,800000,800000,elements,162124734.0,ns,154
search_no_match,8,800000,800000,elements,161046936.0,ns,161
search_no_match,8,800000,800000,elements,172069041.0,ns,168
search_no_match,8,800000,800000,elements,168416360.0,ns,175
search_no_match,8,800000,800000,elements,172251033.0,ns,182
search_no_match,8,800000,800000,elements,200656862.0,ns,189
search_no_match,8,800000,800000,elements,204742455.0,ns,196
search_no_match,8,800000,800000,elements,195317765.0,ns,203
search_no_match,8,800000,800000,elements,192988831.0,ns,210
search_no_match,8,800000,800000,elements,214252397.0,ns,217
search_no_match,8,800000,800000,elements,227435602.0,ns,224
search_no_match,8,800000,800000,elements,262607528.0,ns,231
search_no_match,8,800000,800000,elements,215455758.0,ns,238
search_no_match,8,800000,800000,elements,246793969.0,ns,245
search_no_match,8,800000,800000,elements,250748567.0,ns,252
search_no_match,8,800000,800000,elements,278666411.0,ns,259
search_no_match,8,800000,800000,elements,257682457.0,ns,266
search_no_match,8,800000,800000,elements,270465567.0,ns,273
search_no_match,8,800000,800000,elements,271294885.0,ns,280
search_no_match,8,800000,800000,elements,277098993.0,ns,287
search_no_match,8,800000,800000,elements,310654229.0,ns,294
search_no_match,8,800000,800000,elements,307054815.0,ns,301
search_no_match,8,800000,800000,elements,313254654.0,ns,308
search_no_match,8,800000,800000,elements,293960188.0,ns,315
search_no_match,8,800000,800000,elements,331839758.0,ns,322
search_no_match,8,800000,800000,elements,329568706.0,ns,329
search_no_match,8,800000,800000,elements,333517703.0,ns,336
search_no_match,8,800000,800000,elements,325771677.0,ns,343
search_no_match,8,800000,800000,elements,345041661.0,ns,350
search_no_match,8,800000,800000,elements,368082956.0,ns,357
search_no_match,8,800000,800000,elements,356558473.0,ns,364
search_no_match,8,800000,800000,elements,383887953.0,ns,371
search_no_match,8,800000,800000,elements,375227018.0,ns,378
search_no_match,8,800000,800000,elements,379054371.0,ns,385
search_no_match,8,800000,800000,elements,396402663.0,ns,392
search_no_match,8,800000,800000,elements,410365696.0,ns,399
search_no_match,8,800000,800000,elements,415174616.0,ns,406
search_no_match,8,800000,800000,elements,425115060.0,ns,413
search_no_match,8,800000,800000,elements,422980416.0,ns,420
search_no_match,8,800000,800000,elements,436521231.0,ns,427
search_no_match,8,800000,800000,elements,425624004.0,ns,434
search_no_match,8,800000,800000,elements,420565300.0,ns,441
search_no_match,8,800000,800000,elements,462821069.0,ns,448
search_no_match,8,800000,800000,elements,431711438.0,ns,455
search_no_match,8,800000,800000,elements,471960175.0,ns,462
search_no_match,8,800000,800000,elements,475694959.0,ns,469
search_no_match,8,800000,800000,elements,484502286.0,ns,476
search_no_match,8,800000,800000,elements,501509905.0,ns,483
search_no_match,8,800000,800000,elements,508903981.0,ns,490
search_no_match,8,800000,800000,elements,515033637.0,ns,497
search_no_match,8,800000,800000,elements,529964159.0,ns,504
search_no_match,8,800000,800000,elements,465081783.0,ns,511
search_no_match,8,800000,800000,elements,509968274.0,ns,518
search_no_match,8,800000,800000,elements,512444712.0,ns,525
search_no_match,8,800000,800000,elements,525131281.0,ns,532
search_no_match,8,800000,800000,elements,545821812.0,ns,539
search_no_match,8,800000,800000,elements,517686835.0,ns,546
search_no_match,8,800000,800000,elements,581067249.0,ns,553
search_no_match,8,800000,800000,elements,535612268.0,ns,560
search_no_match,8,800000,800000,elements,558615698.0,ns,567
search_no_match,8,800000,800000,elements,564124786.0,ns,574
search_no_match,8,800000,800000,elements,568126462.0,ns,581
search_no_match,8,800000,800000,elements,599889746.0,ns,588
search_no_match,8,800000,800000,elements,589468690.0,ns,595
search_no_match,8,800000,800000,elements,617815001.0,ns,602
search_no_match,8,800000,800000,elements,596438377.0,ns,609
search_no_match,8,800000,800000,elements,622825084.0,ns,616
search_no_match,8,800000,800000,elements,646502586.0,ns,623
search_no_match,8,800000,800000,elements,612205316.0,ns,630
search_no_match,8,800000,800000,elements,610672588.0,ns,637
search_no_match,8,800000,800000,elements,638387554.0,ns,644
search_no_match,8,800000,800000,elements,660543339.0,ns,651
search_no_match,8,800000,800000,elements,656440034.0,ns,658
search_no_match,8,800000,800000,elements,665176216.0,ns,665
search_no_match,8,800000,800000,elements,673034381.0,ns,672
search_no_match,8,800000,800000,elements,687932038.0,ns,679
search_no_match,8,800000,800000,elements,652572672.0,ns,686
search_no_match,8,800000,800000,elements,636682297.0,ns,693
search_no_match,8,800000,800000,elements,691366168.0,ns,700
