group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
search_no_match,8,100000,100000,elements,483832204.0,ns,747
search_no_match,8,100000,100000,elements,484187427.0,ns,756
search_no_match,8,100000,100000,elements,539989098.0,ns,765
search_no_match,8,100000,100000,elements,503688984.0,ns,774
search_no_match,8,100000,100000,elements,528177805.0,ns,783
search_no_match,8,100000,100000,elements,494250849.0,ns,792
search_no_match,8,100000,100000,elements,564601812.0,ns,801
search_no_match,8,100000,100000,elements,562058341.0,ns,810
search_no_match,8,100000,100000,elements,576677158.0,ns,819
search_no_match,8,100000,100000,elements,516896704.0,ns,828
search_no_match,8,100000,100000,elements,589708362.0,ns,837
search_no_match,8,100000,100000,elements,587997444.0,ns,846
search_no_match,8,100000,100000,elements,577372718.0,ns,855
search_no_match,8,100000,100000,elements,563761623.0,ns,864
search_no_match,8,100000,100000,elements,615052038.0,ns,873
search_no_match,8,100000,100000,elements,618345535.0,ns,882
search_no_match,8,100000,100000,elements,634122306.0,ns,891
search_no_match,8,100000,100000,elements,570496745.0,ns,900
