group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
search_no_match,128,200000,200000,elements,6397254.0,ns,4
search_no_match,128,200000,200000,elements,12659006.0,ns,8
search_no_match,128,200000,200000,elements,20373000.0,ns,12
search_no_match,128,200000,200000,elements,28754123.0,ns,16
search_no_match,128,200000,200000,elements,38980102.0,ns,20
search_no_match,128,200000,200000,elements,41957211.0,ns,24
search_no_match,128,200000,200000,elements,52716774.0,ns,28
search_no_match,128,200000,200000,elements,55922591.0,ns,32
search_no_match,128,200000,200000,elements,64469604.0,ns,36
search_no_match,128,200000,200000,elements,79733270.0,ns,40
search_no_match,128,200000,200000,elements,73965578.0,ns,44
search_no_match,128,200000,200000,elements,79908553.0,ns,48
search_no_match,128,200000,200000,elements,100282038.0,ns,52
search_no_match,128,200000,200000,elements,89213082.0,ns,56
search_no_match,128,200000,200000,elements,109695776.0,ns,60
search_no_match,128,200000,200000,elements,110033332.0,ns,64
search_no_match,128,200000,200000,elements,118787844.0,ns,68
search_no_match,128,200000,200000,elements,124418207.0,ns,72
search_no_match,128,200000,200000,elements,135473116.0,ns,76
search_no_match,128,200000,200000,elements,140394541.0,ns,80
search_no_match,128,200000,200000,elements,149201075.0,ns,84
search_no_match,128,200000,200000,elements,157504696.0,ns,88
search_no_match,128,200000,200000,elements,167125909.0,ns,92
search_no_match,128,200000,200000,elements,176047700.0,ns,96
search_no_match,128,200000,200000,elements,176511572.0,ns,100
search_no_match,128,200000,200000,elements,188015408.0,ns,104
search_no_match,128,200000,200000,elements,184208221.0,ns,108
search_no_match,128,200000,200000,elements,200752241.0,ns,112
search_no_match,128,200000,200000,elements,214683617.0,ns,116
search_no_match,128,200000,200000,elements,208393127.0,ns,120
search_no_match,128,200000,200000,elements,219230489.0,ns,124
search_no_match,128,200000,200000,elements,226622604.0,ns,128
search_no_match,128,200000,200000,elements,235136057.0,ns,132
search_no_match,128,200000,200000,elements,241796846.0,ns,136
search_no_match,128,200000,200000,elements,254717410.0,ns,140
search_no_match,128,200000,200000,elements,250519657.0,ns,144
search_no_match,128,200000,200000,elements,261375300.0,ns,148
search_no_match,128,200000,200000,elements,281316592.0,ns,152
search_no_match,128,200000,200000,elements,273760488.0,ns,156
search_no_match,128,200000,200000,elements,288572570.0,ns,160
search_no_match,128,200000,200000,elements,287878814.0,ns,164
search_no_match,128,200000,200000,elements,297855629.0,ns,168
search_no_match,128,200000,200000,elements,311158754.0,ns,172
