group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
search_no_match,128,400000,400000,elements,6282547.0,ns,2
search_no_match,128,400000,400000,elements,11797383.0,ns,4
search_no_match,128,400000,400000,elements,17082651.0,ns,6
search_no_match,128,400000,400000,elements,25262168.0,ns,8
search_no_match,128,400000,400000,elements,29615963.0,ns,10
search_no_match,128,400000,400000,elements,35789789.0,ns,12
search_no_match,128,400000,400000,elements,40517851.0,ns,14
search_no_match,128,400000,400000,elements,49299271.0,ns,16
search_no_match,128,400000,400000,elements,52795427.0,ns,18
search_no_match,128,400000,400000,elements,60526552.0,ns,20
search_no_match,128,400000,400000,elements,68815931.0,ns,22
search_no_match,128,400000,400000,elements,69387418.0,ns,24
search_no_match,128,400000,400000,elements,78599097.0,ns,26
search_no_match,128,400000,400000,elements,84255525.0,ns,28
search_no_match,128,400000,400000,elements,89040933.0,ns,30
search_no_match,128,400000,400000,elements,98907898.0,ns,32
search_no_match,128,400000,400000,elements,99067072.0,ns,34
search_no_match,128,400000,400000,elements,106552691.0,ns,36
search_no_match,128,400000,400000,elements,113962487.0,ns,38
search_no_match,128,400000,400000,elements,126688501.0,ns,40
search_no_match,128,400000,400000,elements,133076764.0,ns,42
search_no_match,128,400000,400000,elements,131157968.0,ns,44
search_no_match,128,400000,400000,elements,136771233.0,ns,46
search_no_match,128,400000,400000,elements,144422465.0,ns,48
search_no_match,128,400000,400000,elements,151495204.0,ns,50
search_no_match,128,400000,400000,elements,154386137.0,ns,52
search_no_match,128,400000,400000,elements,163498191.0,ns,54
search_no_match,128,400000,400000,elements,167504873.0,ns,56
search_no_match,128,400000,400000,elements,174289196.0,ns,58
search_no_match,128,400000,400000,elements,181184715.0,ns,60
search_no_match,128,400000,400000,elements,185158195.0,ns,62
search_no_match,128,400000,400000,elements,193855549.0,ns,64
search_no_match,128,400000,400000,elements,194313083.0,ns,66
search_no_match,128,400000,400000,elements,208160557.0,ns,68
search_no_match,128,400000,400000,elements,204110808.0,ns,70
search_no_match,128,400000,400000,elements,217981242.0,ns,72
search_no_match,128,400000,400000,elements,221483631.0,ns,74
search_no_match,128,400000,400000,elements,226467339.0,ns,76
search_no_match,128,400000,400000,elements,234218235.0,ns,78
search_no_match,128,400000,400000,elements,245985824.0,ns,80
search_no_match,128,400000,400000,elements,250863597.0,ns,82
search_no_match,128,400000,400000,elements,262965643.0,ns,84
search_no_match,128,400000,400000,elements,255480579.0,ns,86
search_no_match,128,400000,400000,elements,267868354.0,ns,88
search_no_match,128,400000,400000,elements,270752336.0,ns,90
search_no_match,128,400000,400000,elements,274932992.0,ns,92
search_no_match,128,400000,400000,elements,285655110.0,ns,94
search_no_match,128,400000,400000,elements,288527867.0,ns,96
search_no_match,128,400000,400000,elements,294887955.0,ns,98
search_no_match,128,400000,400000,elements,307038520.0,ns,100
search_no_match,128,400000,400000,elements,305782803.0,ns,102
search_no_match,128,400000,400000,elements,320050371.0,ns,104
search_no_match,128,400000,400000,elements,318858392.0,ns,106
search_no_match,128,400000,400000,elements,325164000.0,ns,108
search_no_match,128,400000,400000,elements,338502390.0,ns,110
search_no_match,128,400000,400000,elements,334159444.0,ns,112
search_no_match,128,400000,400000,elements,342609624.0,ns,114
search_no_match,128,400000,400000,elements,349187867.0,ns,116
search_no_match,128,400000,400000,elements,354199650.0,ns,118
search_no_match,128,400000,400000,elements,371378711.0,ns,120
search_no_match,128,400000,400000,elements,372090245.0,ns,122
search_no_match,128,400000,400000,elements,374987678.0,ns,124
search_no_match,128,400000,400000,elements,388430162.0,ns,126
search_no_match,128,400000,400000,elements,376832294.0,ns,128
search_no_match,128,400000,400000,elements,390513131.0,ns,130
search_no_match,128,400000,400000,elements,401144006.0,ns,132
search_no_match,128,400000,400000,elements,405843868.0,ns,134
search_no_match,128,400000,400000,elements,408616919.0,ns,136
search_no_match,128,400000,400000,elements,420452744.0,ns,138
search_no_match,128,400000,400000,elements,427052235.0,ns,140
search_no_match,128,400000,400000,elements,429977283.0,ns,142
search_no_match,128,400000,400000,elements,433435624.0,ns,144
search_no_match,128,400000,400000,elements,443925976.0,ns,146
search_no_match,128,400000,400000,elements,445960504.0,ns,148
search_no_match,128,400000,400000,elements,450543717.0,ns,150
search_no_match,128,400000,400000,elements,458200652.0,ns,152
search_no_match,128,400000,400000,elements,469924129.0,ns,154
search_no_match,128,400000,400000,elements,466516791.0,ns,156
search_no_match,128,400000,400000,elements,476105985.0,ns,158
search_no_match,128,400000,400000,elements,483972819.0,ns,160
search_no_match,128,400000,400000,elements,491338637.0,ns,162
search_no_match,128,400000,400000,elements,492701604.0,ns,164
search_no_match,128,400000,400000,elements,500996662.0,ns,166
search_no_match,128,400000,400000,elements,515300384.0,ns,168
search_no_match,128,400000,400000,elements,516831029.0,ns,170
search_no_match,128,400000,400000,elements,529383777.0,ns,172
search_no_match,128,400000,400000,elements,523226337.0,ns,174
search_no_match,128,400000,400000,elements,535655644.0,ns,176
search_no_match,128,400000,400000,elements,533468941.0,ns,178
search_no_match,128,400000,400000,elements,539991842.0,ns,180
search_no_match,128,400000,400000,elements,551959359.0,ns,182
search_no_match,128,400000,400000,elements,553652093.0,ns,184
search_no_match,128,400000,400000,elements,561514908.0,ns,186
search_no_match,128,400000,400000,elements,555739148.0,ns,188
search_no_match,128,400000,400000,elements,569322051.0,ns,190
search_no_match,128,400000,400000,elements,581427414.0,ns,192
search_no_match,128,400000,400000,elements,585027150.0,ns,194
search_no_match,128,400000,400000,elements,584907961.0,ns,196
search_no_match,128,400000,400000,elements,604511541.0,ns,198
search_no_match,128,400000,400000,elements,596685049.0,ns,200
